#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2023-09-04T10:00:48 [V7.32.4]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	protocol=ASU	
#INFO	request_date=2023-09-04T10:00:49	
#INFO	request_post=https://vizier.cds.unistra.fr//viz-bin/asu-tsv	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:J/AJ/159/57&tab:{J/AJ/159/57/table9}&key:source=J/AJ/159/57/table9&HTTPPRM:&
#-source=J/AJ/159/57/table9
#-order=I
#-out=Mb/M*
#-out=Perb
#-out=ecoswb
#-out=esinwb
#-out=T0b
#-out=Mc/M*
#-out=Perc
#-out=ecoswc
#-out=esinwc
#-out=T0c
#-out=Md/M*
#-out=Perd
#-out=ecoswd
#-out=esinwd
#-out=T0d
#
#INFO	contact=cds-question@unistra.fr	
#INFO	version=7.32.4	
#INFO	-out.max=unlimited	
#
#RESOURCE=yCat_51590057
#Name: J/AJ/159/57
#Title: HST spectroscopic LCs of Kepler 51b & 51d (Libby-Roberts+, 2020)
#INFO	ivoid=ivo://cds.vizier/j/aj/159/57	
#INFO	publisher=CDS	
#INFO	creator=Libby-Roberts J.E.	
#INFO	related_resource=bibcode:2020AJ....159...57L	
#INFO	landing_page=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/AJ/159/57	
#INFO	publication_id=doi:10.26093/cds/vizier.51590057	
#INFO	publication_date=2022-05-11	
#INFO	curation_level=RESEARCH	
#INFO	rights=https://cds.unistra.fr/vizier-org/licences_vizier.html	
#Table	J_AJ_159_57_table9:
#Name: J/AJ/159/57/table9
#Title: *Markov Chain Monte Carlo (MCMC) samples from our transit timing variations (TTV) analysis
#Column	Mb/M*	(D14.7)	Planet "b" to star mass ratio	[ucd=phys.mass;arith.ratio]
#Column	Perb	(D14.7)	[45.1528/45.156] Orbital period, planet "b"	[ucd=time.period]
#Column	ecoswb	(D13.6)	[-0.21/0.03] Sqrt(e_b_)Cos({omega}_b_), planet "b" (1)	[ucd=src.orbital]
#Column	esinwb	(D13.6)	[-0.3/0.05] Sqrt(e_b_)Sin({omega}_b_), planet "b" (1)	[ucd=src.orbital]
#Column	T0b	(D14.7)	[159.1/159.2] Time, first inferior conjunction, planet "b" (2)	[ucd=time.epoch]
#Column	Mc/M*	(D14.7)	Planet "c" to star mass ratio	[ucd=phys.mass;arith.ratio]
#Column	Perc	(D14.7)	[85.3/85.321] Orbital period, planet "c"	[ucd=time.period]
#Column	ecoswc	(D13.6)	[-0.173/0.235] Sqrt(e_c_)Cos({omega}_c_), planet "c" (1)	[ucd=src.orbital]
#Column	esinwc	(D13.6)	[-0.312/0.19] Sqrt(e_c_)Sin({omega}_c_), planet "c" (1)	[ucd=src.orbital]
#Column	T0c	(D14.7)	[295.309/295.332] Time, first inferior conjunction, planet "c" (2)	[ucd=time.epoch]
#Column	Md/M*	(D14.7)	Planet "d" to star mass ratio	[ucd=phys.mass;arith.ratio]
#Column	Perd	(D14.7)	[130.1819/130.188] Orbital Period, planet "d"	[ucd=time.period]
#Column	ecoswd	(D13.6)	[-0.17/0.21] Sqrt(e_d_)Cos({omega}_d_), planet "d" (1)	[ucd=src.orbital]
#Column	esinwd	(D13.6)	[-0.282/0.17] Sqrt(e_d_)Sin({omega}_d_), planet "d" (1)	[ucd=src.orbital]
#Column	T0d	(D14.7)	[212.021/212.0261] Time, first inferior conjunction, planet "d" (2)	[ucd=time.epoch]
Mb/M*|Perb|ecoswb|esinwb|T0b|Mc/M*|Perc|ecoswc|esinwc|T0c|Md/M*|Perd|ecoswd|esinwd|T0d
 8.6858592e-06| 4.5154006e+01|-1.189040e-01|-2.337310e-01| 1.5911055e+02| 1.0410043e-05| 8.5316131e+01| 4.698500e-02|-2.312240e-01| 2.9531701e+02| 1.1358743e-05| 1.3018419e+02| 2.301500e-02|-2.131620e-01| 2.1202393e+02
 1.0497135e-05| 4.5154404e+01|-6.595800e-02|-1.852910e-01| 1.5911012e+02| 1.5265554e-05| 8.5313888e+01| 1.606600e-02|-1.933390e-01| 2.9531964e+02| 1.6367659e-05| 1.3018448e+02|-1.757000e-03|-1.690840e-01| 2.1202315e+02
 1.0164853e-05| 4.5154009e+01|-1.076030e-01|-1.390710e-01| 1.5911037e+02| 1.4456812e-05| 8.5314166e+01| 8.068000e-02|-4.074300e-02| 2.9531971e+02| 1.7615978e-05| 1.3018457e+02| 4.620700e-02|-3.314100e-02| 2.1202304e+02
 1.0576871e-05| 4.5154424e+01|-5.187100e-02|-1.851510e-01| 1.5911021e+02| 1.1925700e-05| 8.5314107e+01| 7.198100e-02|-1.477010e-01| 2.9532032e+02| 1.4413968e-05| 1.3018401e+02| 4.226600e-02|-1.364220e-01| 2.1202427e+02
 1.2111338e-05| 4.5154188e+01|-1.095610e-01|-1.589430e-01| 1.5911055e+02| 1.2476694e-05| 8.5315586e+01| 3.834900e-02|-6.177000e-02| 2.9531794e+02| 1.4049618e-05| 1.3018419e+02|-2.106000e-02|-4.900600e-02| 2.1202471e+02
 5.3954426e-06| 4.5154480e+01|-6.029700e-02|-1.282480e-01| 1.5911142e+02| 1.5438568e-05| 8.5313025e+01| 5.722100e-02|-2.571600e-02| 2.9532003e+02| 1.5065947e-05| 1.3018457e+02|-4.315000e-03|-7.685000e-03| 2.1202261e+02
 1.0673480e-05| 4.5154401e+01|-5.583000e-02|-1.443690e-01| 1.5911154e+02| 1.4154947e-05| 8.5312677e+01| 1.731700e-02|-3.936100e-02| 2.9531651e+02| 2.0533857e-05| 1.3018454e+02|-4.855500e-02|-5.739000e-03| 2.1202337e+02
 6.3270258e-06| 4.5154762e+01|-1.427100e-02|-1.109700e-01| 1.5911075e+02| 1.7172853e-05| 8.5310679e+01|-6.242900e-02|-3.468900e-02| 2.9531902e+02| 2.2384751e-05| 1.3018507e+02|-7.807200e-02|-6.702000e-03| 2.1202234e+02
 9.9267386e-06| 4.5154593e+01|-4.971700e-02|-1.410310e-01| 1.5910946e+02| 1.2016558e-05| 8.5311671e+01|-1.415600e-02|-5.953200e-02| 2.9531996e+02| 1.9463853e-05| 1.3018452e+02|-5.753000e-02|-4.555600e-02| 2.1202401e+02
 8.7445678e-06| 4.5154421e+01|-9.701000e-02|-9.187900e-02| 1.5911034e+02| 1.4655419e-05| 8.5313571e+01|-1.792600e-02|-6.726000e-03| 2.9531797e+02| 1.6138236e-05| 1.3018475e+02|-5.687000e-02| 1.521300e-02| 2.1202353e+02
 1.9007427e-05| 4.5154791e+01|-2.306800e-02|-1.019750e-01| 1.5910994e+02| 1.6314251e-05| 8.5313244e+01|-4.552800e-02| 1.387700e-02| 2.9531482e+02| 1.8796641e-05| 1.3018566e+02|-6.250900e-02| 3.246200e-02| 2.1202417e+02
 1.0166042e-05| 4.5154446e+01|-9.155300e-02|-1.902040e-01| 1.5911031e+02| 1.0830732e-05| 8.5314721e+01|-4.432200e-02|-1.119550e-01| 2.9531779e+02| 1.2995899e-05| 1.3018395e+02|-7.154000e-02|-9.275900e-02| 2.1202384e+02
 1.2340457e-05| 4.5154395e+01|-8.332900e-02|-1.443950e-01| 1.5911005e+02| 1.3281159e-05| 8.5313795e+01|-1.746000e-03|-2.903300e-02| 2.9531669e+02| 1.7130168e-05| 1.3018477e+02|-5.842200e-02|-5.210000e-04| 2.1202325e+02
 1.5619902e-05| 4.5154483e+01|-9.633700e-02|-1.434100e-01| 1.5911019e+02| 1.2266897e-05| 8.5315905e+01|-5.371500e-02|-6.012200e-02| 2.9531540e+02| 1.3194380e-05| 1.3018514e+02|-8.022800e-02|-4.196300e-02| 2.1202389e+02
 1.1569205e-05| 4.5154367e+01|-9.146400e-02|-1.472820e-01| 1.5911024e+02| 1.3331347e-05| 8.5313797e+01|-5.115300e-02|-3.410700e-02| 2.9531903e+02| 1.6927564e-05| 1.3018472e+02|-7.505800e-02|-1.269000e-02| 2.1202450e+02
 1.0958400e-05| 4.5154479e+01|-8.734400e-02|-1.176430e-01| 1.5911119e+02| 1.6206427e-05| 8.5313015e+01|-8.503800e-02|-5.270300e-02| 2.9531918e+02| 1.7919093e-05| 1.3018525e+02|-9.636900e-02|-2.563200e-02| 2.1202356e+02
 1.3212980e-05| 4.5154150e+01|-1.257470e-01|-1.638700e-01| 1.5911006e+02| 1.1336911e-05| 8.5316077e+01|-2.954800e-02|-5.202200e-02| 2.9531928e+02| 1.5090503e-05| 1.3018451e+02|-7.190600e-02|-3.273100e-02| 2.1202309e+02
 7.0791192e-06| 4.5154097e+01|-1.262750e-01|-1.619410e-01| 1.5911050e+02| 1.2382286e-05| 8.5312767e+01|-4.013300e-02|-1.551080e-01| 2.9532015e+02| 1.8862363e-05| 1.3018385e+02|-6.026500e-02|-1.325830e-01| 2.1202394e+02
 9.2475302e-06| 4.5154212e+01|-1.082130e-01|-1.223840e-01| 1.5910981e+02| 1.3408034e-05| 8.5313670e+01| 6.248500e-02|-3.784100e-02| 2.9532236e+02| 1.7116872e-05| 1.3018445e+02| 1.268100e-02|-3.871500e-02| 2.1202351e+02
 8.4611253e-06| 4.5154010e+01|-5.794000e-02|-1.754480e-01| 1.5911073e+02| 1.1831731e-05| 8.5314693e+01| 1.737030e-01|-6.059500e-02| 2.9532074e+02| 1.4663420e-05| 1.3018381e+02| 1.410030e-01|-6.187000e-02| 2.1202171e+02
 8.0802655e-06| 4.5153808e+01|-1.120200e-01|-1.077640e-01| 1.5911103e+02| 1.4040250e-05| 8.5314117e+01| 1.307040e-01|-4.633300e-02| 2.9532237e+02| 1.9315663e-05| 1.3018343e+02| 1.030840e-01|-3.377800e-02| 2.1202239e+02
 7.6705515e-06| 4.5154069e+01|-1.047800e-01|-1.289230e-01| 1.5911014e+02| 1.4973008e-05| 8.5312290e+01| 5.901500e-02|-2.002300e-02| 2.9532347e+02| 2.0509238e-05| 1.3018420e+02|-2.168000e-03| 1.848800e-02| 2.1202347e+02
 9.0668751e-06| 4.5154557e+01|-7.145500e-02|-1.845880e-01| 1.5911007e+02| 1.0958580e-05| 8.5315920e+01| 7.282100e-02| 2.660600e-02| 2.9531529e+02| 8.4644020e-06| 1.3018443e+02| 3.499000e-03| 2.600600e-02| 2.1202184e+02
 1.3944957e-05| 4.5154455e+01|-5.204000e-02|-1.942810e-01| 1.5911027e+02| 1.3651113e-05| 8.5315790e+01| 3.722200e-02|-1.361680e-01| 2.9531336e+02| 1.3923728e-05| 1.3018439e+02| 6.862000e-03|-1.189300e-01| 2.1202361e+02
 9.9471742e-06| 4.5154631e+01|-4.550000e-02|-1.502040e-01| 1.5911015e+02| 1.4027071e-05| 8.5312805e+01|-1.457000e-03|-8.261100e-02| 2.9531879e+02| 1.5802320e-05| 1.3018528e+02|-4.114400e-02|-6.768300e-02| 2.1202252e+02
 1.1524567e-05| 4.5154657e+01|-3.737300e-02|-1.547960e-01| 1.5911004e+02| 1.2697584e-05| 8.5313094e+01| 3.775700e-02| 3.303300e-02| 2.9531966e+02| 1.6333677e-05| 1.3018470e+02|-3.786300e-02| 3.241200e-02| 2.1202286e+02
 1.1451926e-05| 4.5154678e+01|-3.275200e-02|-2.221760e-01| 1.5910968e+02| 1.2312390e-05| 8.5311610e+01|-1.098300e-02|-2.460920e-01| 2.9531948e+02| 2.0129087e-05| 1.3018471e+02|-2.538700e-02|-2.208460e-01| 2.1202365e+02
 1.7143765e-05| 4.5154093e+01|-1.097840e-01|-8.066400e-02| 1.5910990e+02| 1.5136114e-05| 8.5317386e+01| 1.262170e-01| 1.797000e-02| 2.9532023e+02| 1.2536487e-05| 1.3018499e+02| 9.610300e-02| 3.391300e-02| 2.1202164e+02
 4.6871066e-06| 4.5153729e+01|-9.259300e-02|-9.191800e-02| 1.5911029e+02| 1.5709417e-05| 8.5312986e+01| 1.652920e-01|-3.718900e-02| 2.9532393e+02| 1.8590697e-05| 1.3018372e+02| 1.396280e-01|-2.689000e-02| 2.1202176e+02
 8.5623449e-06| 4.5153644e+01|-1.486560e-01|-1.585310e-01| 1.5911055e+02| 1.0804662e-05| 8.5315174e+01| 1.219160e-01|-1.008670e-01| 2.9532449e+02| 1.4815486e-05| 1.3018401e+02| 8.473300e-02|-1.042780e-01| 2.1202257e+02
 1.4234514e-05| 4.5154430e+01|-7.561600e-02|-1.350540e-01| 1.5910995e+02| 1.3630648e-05| 8.5313999e+01| 4.755500e-02|-3.191000e-02| 2.9532076e+02| 1.6539366e-05| 1.3018443e+02|-3.318000e-02|-6.408000e-03| 2.1202450e+02
 2.4115081e-06| 4.5154506e+01|-4.241400e-02|-1.606820e-01| 1.5911066e+02| 1.3488293e-05| 8.5311105e+01| 5.626800e-02|-1.783100e-02| 2.9532165e+02| 1.8262193e-05| 1.3018402e+02|-2.441100e-02|-1.749900e-02| 2.1202219e+02
 6.8795002e-06| 4.5154009e+01|-1.487370e-01|-8.232600e-02| 1.5911093e+02| 1.5040132e-05| 8.5311638e+01|-8.057600e-02| 1.013350e-01| 2.9532117e+02| 2.0339921e-05| 1.3018496e+02|-9.074000e-02| 9.071000e-02| 2.1202277e+02
 6.6483539e-06| 4.5153838e+01|-1.221030e-01|-1.267960e-01| 1.5911085e+02| 1.4206630e-05| 8.5311021e+01| 4.114700e-02| 6.293100e-02| 2.9532448e+02| 2.3797324e-05| 1.3018449e+02|-8.672000e-03| 6.600700e-02| 2.1202292e+02
 5.6592995e-06| 4.5154078e+01|-1.389620e-01|-1.328370e-01| 1.5910979e+02| 1.2267951e-05| 8.5313098e+01|-3.125000e-03| 6.400900e-02| 2.9532099e+02| 1.4731689e-05| 1.3018453e+02|-5.125800e-02| 4.281400e-02| 2.1202360e+02
 1.1608778e-05| 4.5154084e+01|-1.219660e-01|-1.391850e-01| 1.5911037e+02| 1.2708943e-05| 8.5314636e+01| 1.711000e-03| 1.538100e-02| 2.9531890e+02| 1.7893732e-05| 1.3018411e+02|-6.115700e-02| 1.844500e-02| 2.1202340e+02
 1.2601635e-05| 4.5154372e+01|-1.111760e-01|-4.697400e-02| 1.5911056e+02| 1.7725934e-05| 8.5313728e+01|-4.545800e-02| 3.863900e-02| 2.9531883e+02| 1.8483848e-05| 1.3018533e+02|-6.042500e-02| 5.086100e-02| 2.1202360e+02
 7.5704312e-06| 4.5154040e+01|-1.207200e-01|-1.589320e-01| 1.5911092e+02| 1.2950018e-05| 8.5313907e+01| 2.317700e-02| 6.912300e-02| 2.9532190e+02| 1.5583861e-05| 1.3018410e+02|-3.113400e-02| 6.568500e-02| 2.1202308e+02
 3.4215687e-06| 4.5154430e+01|-8.713700e-02|-1.083100e-01| 1.5911028e+02| 1.4781486e-05| 8.5311526e+01|-3.676300e-02|-2.903700e-02| 2.9532112e+02| 1.8117318e-05| 1.3018453e+02|-6.630100e-02|-3.807000e-03| 2.1202204e+02
 4.1771671e-06| 4.5154251e+01|-7.611600e-02|-1.478780e-01| 1.5911105e+02| 1.3349040e-05| 8.5310144e+01|-1.225000e-02|-6.542000e-03| 2.9532067e+02| 2.3879907e-05| 1.3018380e+02|-5.653600e-02| 9.879000e-03| 2.1202345e+02
 1.1294887e-05| 4.5154203e+01|-1.110940e-01|-1.153600e-01| 1.5911015e+02| 1.4554145e-05| 8.5314283e+01| 3.228200e-02|-6.015700e-02| 2.9532032e+02| 1.6501213e-05| 1.3018544e+02|-2.520600e-02|-5.050900e-02| 2.1202178e+02
 9.0193033e-06| 4.5154302e+01|-9.804500e-02|-1.633480e-01| 1.5911082e+02| 1.2114270e-05| 8.5314458e+01| 2.156300e-02| 1.080000e-02| 2.9531775e+02| 1.3520484e-05| 1.3018429e+02|-5.727100e-02| 5.249000e-03| 2.1202384e+02
 8.1453625e-06| 4.5154318e+01|-1.093720e-01|-1.092020e-01| 1.5910944e+02| 1.3300024e-05| 8.5312620e+01| 5.221000e-03|-6.163600e-02| 2.9532339e+02| 1.7643225e-05| 1.3018430e+02|-5.037300e-02|-3.756200e-02| 2.1202359e+02
 9.4245001e-06| 4.5154311e+01|-1.221680e-01|-1.807900e-02| 1.5911037e+02| 1.7481783e-05| 8.5313084e+01|-5.657300e-02| 2.684900e-02| 2.9531715e+02| 1.9558474e-05| 1.3018511e+02|-6.911700e-02| 4.232700e-02| 2.1202226e+02
 7.9099933e-06| 4.5154344e+01|-1.233210e-01|-1.334050e-01| 1.5911013e+02| 1.2527834e-05| 8.5313877e+01|-8.004100e-02| 4.286500e-02| 2.9532039e+02| 1.3066976e-05| 1.3018469e+02|-9.461500e-02| 3.298100e-02| 2.1202258e+02
 6.9227170e-06| 4.5154064e+01|-1.563630e-01|-1.179440e-01| 1.5910989e+02| 1.1423894e-05| 8.5313510e+01|-5.187100e-02| 8.630500e-02| 2.9532128e+02| 1.5336616e-05| 1.3018445e+02|-8.201200e-02| 6.123700e-02| 2.1202310e+02
 8.5984945e-06| 4.5154215e+01|-9.953000e-02|-1.624350e-01| 1.5911097e+02| 1.2133032e-05| 8.5312978e+01| 1.802500e-02| 3.916200e-02| 2.9532130e+02| 1.7758225e-05| 1.3018420e+02|-5.179700e-02| 2.699400e-02| 2.1202328e+02
 1.1138400e-05| 4.5154734e+01|-3.999600e-02|-1.569880e-01| 1.5911010e+02| 1.2385743e-05| 8.5314162e+01| 2.460000e-03| 3.456200e-02| 2.9531712e+02| 1.2745531e-05| 1.3018434e+02|-5.709400e-02| 2.341300e-02| 2.1202377e+02
 1.5504419e-05| 4.5154138e+01|-1.226320e-01|-9.466100e-02| 1.5911050e+02| 1.4366117e-05| 8.5314871e+01|-3.314400e-02| 1.476300e-02| 2.9531763e+02| 1.9460658e-05| 1.3018490e+02|-6.415400e-02| 2.594400e-02| 2.1202372e+02
 1.0458525e-05| 4.5154217e+01|-8.837400e-02|-1.589640e-01| 1.5911101e+02| 1.1838534e-05| 8.5311190e+01|-1.433500e-02| 6.219900e-02| 2.9532254e+02| 2.2829122e-05| 1.3018457e+02|-6.330600e-02| 3.531900e-02| 2.1202335e+02
 1.9400982e-05| 4.5154450e+01|-9.580500e-02|-7.588000e-03| 1.5911035e+02| 1.7314289e-05| 8.5313983e+01| 6.396000e-03| 4.392100e-02| 2.9531876e+02| 2.0193379e-05| 1.3018563e+02|-3.450800e-02| 5.713100e-02| 2.1202409e+02
 2.0046867e-05| 4.5154434e+01|-1.009600e-01|-2.559000e-03| 1.5911188e+02| 1.8025710e-05| 8.5313515e+01|-3.753700e-02| 1.263430e-01| 2.9531702e+02| 2.0733590e-05| 1.3018652e+02|-5.124800e-02| 1.182080e-01| 2.1202299e+02
 1.2349516e-05| 4.5154264e+01|-1.319220e-01| 4.718000e-03| 1.5911118e+02| 1.5872049e-05| 8.5312112e+01|-6.591600e-02| 1.320380e-01| 2.9531991e+02| 2.1182385e-05| 1.3018536e+02|-7.418800e-02| 1.213330e-01| 2.1202476e+02
 1.6229283e-05| 4.5154460e+01|-1.287960e-01| 4.353600e-02| 1.5911072e+02| 1.6455903e-05| 8.5312735e+01|-9.377500e-02| 1.557940e-01| 2.9531914e+02| 2.0675176e-05| 1.3018594e+02|-9.568500e-02| 1.438370e-01| 2.1202406e+02
 1.3253870e-05| 4.5154758e+01|-9.664900e-02|-6.153000e-03| 1.5911024e+02| 1.5473135e-05| 8.5311928e+01|-1.060790e-01| 7.584100e-02| 2.9531821e+02| 1.8446660e-05| 1.3018567e+02|-1.077640e-01| 7.150900e-02| 2.1202371e+02
 1.1029525e-05| 4.5154527e+01|-9.799300e-02|-7.609000e-03| 1.5910966e+02| 1.5743176e-05| 8.5312199e+01|-2.817600e-02| 7.928100e-02| 2.9531825e+02| 2.0565769e-05| 1.3018499e+02|-5.142900e-02| 7.550600e-02| 2.1202358e+02
 1.6409398e-05| 4.5154621e+01|-6.657200e-02|-6.181400e-02| 1.5911075e+02| 1.5624356e-05| 8.5314115e+01| 2.608100e-02| 1.289140e-01| 2.9531642e+02| 1.6282649e-05| 1.3018540e+02| 2.120000e-04| 1.231870e-01| 2.1202333e+02
 1.8710135e-05| 4.5154526e+01|-6.211200e-02|-8.231700e-02| 1.5911026e+02| 1.5822242e-05| 8.5314223e+01| 5.476900e-02| 4.322100e-02| 2.9531700e+02| 1.8606456e-05| 1.3018539e+02| 6.878000e-03| 6.347800e-02| 2.1202432e+02
 1.7976570e-05| 4.5154547e+01|-8.031000e-02|-1.050870e-01| 1.5911025e+02| 1.4440540e-05| 8.5314726e+01|-1.196300e-02| 2.563200e-02| 2.9532163e+02| 1.4667214e-05| 1.3018548e+02|-5.668100e-02| 2.729300e-02| 2.1202280e+02
 2.1443062e-05| 4.5154333e+01|-1.026750e-01|-1.332360e-01| 1.5911082e+02| 1.3948266e-05| 8.5316743e+01|-2.865800e-02| 4.980900e-02| 2.9531799e+02| 1.3574213e-05| 1.3018594e+02|-6.180500e-02| 4.215600e-02| 2.1202378e+02
 2.2247532e-05| 4.5154429e+01|-9.152500e-02|-6.367700e-02| 1.5911042e+02| 1.6549644e-05| 8.5314639e+01| 9.900000e-03| 7.481000e-02| 2.9531985e+02| 1.8992160e-05| 1.3018616e+02|-2.710700e-02| 7.604600e-02| 2.1202341e+02
 1.9944122e-05| 4.5154484e+01|-9.556200e-02|-9.927500e-02| 1.5910886e+02| 1.4492478e-05| 8.5315991e+01| 3.152400e-02| 1.265400e-02| 2.9531588e+02| 1.5306218e-05| 1.3018525e+02|-4.031600e-02| 3.549400e-02| 2.1202507e+02
 4.6741556e-06| 4.5154068e+01|-1.241120e-01|-8.732600e-02| 1.5911081e+02| 1.3802617e-05| 8.5310919e+01|-3.669000e-03| 7.329200e-02| 2.9531975e+02| 2.2407151e-05| 1.3018447e+02|-4.666100e-02| 5.899900e-02| 2.1202266e+02
 3.8798786e-06| 4.5154158e+01|-1.027870e-01|-1.761210e-01| 1.5911059e+02| 1.1241984e-05| 8.5311790e+01| 6.167800e-02| 1.258100e-02| 2.9532247e+02| 1.7606982e-05| 1.3018361e+02|-2.047900e-02| 7.053000e-03| 2.1202416e+02
 8.6146021e-06| 4.5154334e+01|-6.781000e-02|-1.763950e-01| 1.5910983e+02| 1.1774717e-05| 8.5312566e+01| 8.231500e-02|-6.558500e-02| 2.9532232e+02| 1.7734873e-05| 1.3018434e+02| 3.799600e-02|-7.534400e-02| 2.1202364e+02
 1.1312439e-05| 4.5153975e+01|-1.347990e-01|-8.988400e-02| 1.5910978e+02| 1.4927698e-05| 8.5313813e+01| 6.671700e-02|-1.203100e-02| 2.9532298e+02| 1.7880862e-05| 1.3018528e+02| 2.212400e-02|-3.954000e-03| 2.1202292e+02
 5.7042343e-06| 4.5153996e+01|-1.241780e-01|-5.555200e-02| 1.5910981e+02| 1.5406260e-05| 8.5312279e+01| 9.187800e-02| 2.246600e-02| 2.9532301e+02| 1.9758307e-05| 1.3018402e+02| 5.867600e-02| 4.458200e-02| 2.1202286e+02
 8.5777436e-06| 4.5153705e+01|-1.454870e-01|-7.284600e-02| 1.5911064e+02| 1.4786878e-05| 8.5312464e+01| 7.760300e-02| 3.029800e-02| 2.9532349e+02| 2.2635853e-05| 1.3018449e+02| 3.555300e-02| 5.018800e-02| 2.1202260e+02
 1.2320181e-05| 4.5154254e+01|-1.007480e-01|-1.681740e-01| 1.5911089e+02| 1.0497081e-05| 8.5314536e+01| 4.938000e-02|-3.140000e-03| 2.9531831e+02| 1.6522691e-05| 1.3018429e+02|-4.825300e-02|-1.949200e-02| 2.1202353e+02
 1.2683287e-05| 4.5154527e+01|-3.217000e-02|-1.214960e-01| 1.5911085e+02| 1.5097736e-05| 8.5312194e+01| 4.395000e-02| 4.558800e-02| 2.9531804e+02| 2.2808083e-05| 1.3018461e+02|-1.390200e-02| 6.072400e-02| 2.1202261e+02
 9.1050280e-06| 4.5154576e+01|-4.977700e-02|-1.372930e-01| 1.5910939e+02| 1.2350122e-05| 8.5313592e+01| 7.660200e-02| 8.588600e-02| 2.9531744e+02| 1.5297111e-05| 1.3018419e+02| 3.805000e-02| 8.617400e-02| 2.1202354e+02
 6.6940245e-06| 4.5153837e+01|-1.510960e-01|-8.934700e-02| 1.5911088e+02| 1.3062627e-05| 8.5313927e+01| 5.295100e-02| 1.352360e-01| 2.9531949e+02| 1.7088417e-05| 1.3018387e+02| 2.251900e-02| 1.287460e-01| 2.1202350e+02
 1.2674040e-05| 4.5153965e+01|-1.140800e-01|-1.187340e-01| 1.5911137e+02| 1.2503686e-05| 8.5315420e+01| 1.007960e-01| 1.352170e-01| 2.9531820e+02| 1.7381708e-05| 1.3018410e+02| 6.788300e-02| 1.301360e-01| 2.1202324e+02
 1.3315320e-05| 4.5154628e+01|-7.965700e-02|-1.060470e-01| 1.5911044e+02| 1.5052666e-05| 8.5312243e+01|-1.130710e-01| 5.609200e-02| 2.9531787e+02| 2.0582829e-05| 1.3018519e+02|-1.149730e-01| 5.608200e-02| 2.1202326e+02
 1.4504015e-05| 4.5154480e+01|-7.071900e-02|-1.763050e-01| 1.5911143e+02| 1.2395580e-05| 8.5313929e+01|-6.813300e-02| 4.513100e-02| 2.9531822e+02| 1.6479571e-05| 1.3018485e+02|-8.792800e-02| 3.407500e-02| 2.1202337e+02
 1.6817012e-05| 4.5154487e+01|-4.500500e-02|-1.393850e-01| 1.5911164e+02| 1.4955978e-05| 8.5314333e+01| 5.285700e-02|-1.727600e-02| 2.9531396e+02| 1.8566357e-05| 1.3018456e+02|-1.586500e-02| 3.337800e-02| 2.1202434e+02
 1.6085931e-05| 4.5154107e+01|-1.065130e-01|-1.300900e-01| 1.5911106e+02| 1.3557018e-05| 8.5314433e+01| 2.250100e-02|-7.088800e-02| 2.9531987e+02| 2.0032919e-05| 1.3018465e+02|-2.910000e-02|-5.230600e-02| 2.1202501e+02
 1.3541598e-05| 4.5154087e+01|-1.117240e-01|-1.517140e-01| 1.5911051e+02| 1.2037474e-05| 8.5314911e+01| 7.532800e-02| 8.184000e-03| 2.9531930e+02| 1.7656732e-05| 1.3018460e+02| 2.536600e-02| 1.838200e-02| 2.1202359e+02
 1.4532349e-05| 4.5154211e+01|-8.365700e-02|-1.573620e-01| 1.5911080e+02| 1.3683361e-05| 8.5314282e+01| 7.246100e-02|-1.900000e-05| 2.9532249e+02| 1.7539068e-05| 1.3018501e+02| 2.843300e-02| 1.856500e-02| 2.1202355e+02
 1.7419651e-05| 4.5154279e+01|-1.034940e-01|-1.233960e-01| 1.5910981e+02| 1.2730048e-05| 8.5315980e+01| 6.485500e-02| 3.373200e-02| 2.9531883e+02| 1.5751484e-05| 1.3018504e+02| 3.646000e-03| 4.943400e-02| 2.1202333e+02
 1.0503751e-05| 4.5153985e+01|-1.380250e-01|-1.100230e-01| 1.5911079e+02| 1.2899014e-05| 8.5315962e+01| 7.343300e-02| 6.732400e-02| 2.9531621e+02| 1.3799520e-05| 1.3018469e+02| 2.934100e-02| 7.225600e-02| 2.1202286e+02
 3.4520147e-06| 4.5153887e+01|-1.274830e-01|-1.650150e-01| 1.5910994e+02| 1.1375695e-05| 8.5314328e+01| 1.132070e-01|-1.218350e-01| 2.9531922e+02| 1.1368571e-05| 1.3018354e+02| 8.054400e-02|-1.185010e-01| 2.1202333e+02
 1.3700301e-05| 4.5154289e+01|-7.710400e-02|-1.193120e-01| 1.5911041e+02| 1.6231037e-05| 8.5313226e+01| 5.479700e-02|-2.642200e-02| 2.9532031e+02| 2.0145927e-05| 1.3018521e+02|-1.204900e-02| 1.005900e-02| 2.1202281e+02
 1.8482512e-05| 4.5154746e+01|-2.968400e-02|-9.616100e-02| 1.5911027e+02| 1.6248016e-05| 8.5313896e+01| 4.445500e-02|-2.644000e-03| 2.9531667e+02| 1.7212820e-05| 1.3018581e+02|-2.977400e-02| 3.115400e-02| 2.1202310e+02
